ID,Predicted_Salary
job_32dab62abe2d1e9f,112371.28400000003
job_fa0451c9d3f32c6c,104100.30399999999
job_5ff30a08003e0e09,102505.625
job_0b30dbb9a01dc1b0,86126.511
job_ef552882546033d6,103281.5
job_1c7bc6a199ecbe6b,86698.45700000001
job_8b2d00afe396b001,108149.05699999999
job_d12654f83937c032,101814.46166666666
job_efca7ea07d05a7c0,87892.79955
job_356366654363b5e2,206356.045
job_a2b96b5e08e769a2,103452.32833333334
job_4376c27a59194f0f,104626.03300000001
job_802f613fec7a83e7,98864.34499999999
job_41f07de648c461cc,135593.24800000002
job_394111c88743f343,103692.415
job_f447788ea3d83d39,102487.41049999998
job_321da391d6aa7a6b,106621.185
job_a61a0027ab49caf7,105432.11733333334
job_1699049226fdc677,91184.20975
job_a4b94cfb0e45a601,139652.416
sj_e4b2bd9b1b8214ab,95571.354
job_029a9a07b600614e,105528.37599999999
job_c9a38396a6c38119,101177.13780000001
job_274aadefdff399de,115923.0
job_860029f20ef82389,103706.636
job_72faced2319a5d4b,104544.84
job_94c1d62bcbbb6c0c,112120.65600000002
job_dc557073440ae3dd,98458.68580000002
job_373d7697d7aa0586,73400.767
job_4768239b6c94b9fa,102916.87
job_b4b1f9fc68a58b0d,102875.675
job_b09bbbf0b0d682a1,92084.729
job_adccb53b5c5ad59e,100581.90433333334
job_fcff1a3bf0db92df,103836.396
job_5fb13ad08fc1216f,131342.641
job_a9ac28b7eb5d76e3,101908.65828571428
job_a37ce5f2bc58d695,106725.54
job_0ff01601caa11399,86683.5
job_6f99dc96d1714d94,102624.81800000001
job_b32cb657596bc2b0,123717.737
job_fb933f83c2d2e87b,114019.94190000002
job_6bdf876ddb653efc,100140.775
job_4fdcc1aee251cbe0,117021.555
job_5bbbdda0ebb487d5,104684.23
job_84b26b7a2cdd567c,127715.11500000002
job_e95830a8a4e75189,107525.0
job_a4fa3ace709c0542,101811.515
job_ff054358a0938c0c,63452.507333333335
job_b83b9f3de46587f2,107527.785
job_5f71f7c49f7637da,104371.875
job_45b405fa8bb206fe,98058.48
job_edc88d242db45976,187602.135
job_5631aa2c0785b39c,104474.205
job_4940e0f422069cc5,105176.17
job_80c1761afb45d7c6,102422.99
sj_1778bab744a9cd1d,115119.795
job_7013849bcadc17d6,104015.351
job_7d470b6ba22a35a3,93811.909
job_8c50885c1470adcf,94059.00099999999
job_495e03db14c8cfb0,102386.605
job_257cf2f0735ee139,103163.273
job_4818282e5505e05b,107735.623
job_4b776cab60f36e01,121342.48
job_297f001f752b9d86,122681.0
job_9060c856679d8ad0,90972.237
job_4f04634687b34f53,103898.13900000001
job_d8af84294d23d8a3,104231.75300000001
job_aa1121d135e03112,64154.717000000004
job_13d61b44db411da4,104177.8
job_17f1a53d43a6088f,155729.73
job_47753fb6381a11cc,124933.68115
job_edc5cce519ddf046,131156.535
job_ecb5f2fd4f0add4b,231400.26333333337
job_689cc446c0eda067,94754.82
job_e6259ce7f6a8762d,94145.05333333332
job_1427c03897747f23,101955.671
job_defd3a9f1bbc8674,94301.49
job_2f661f320dc57dc2,106810.484
job_7b9386df2f82c0da,111006.29714285715
job_6804bd9cea547869,88647.95966666666
job_25cb898fa2e7bf4a,101997.12049999999
job_0f09457adb25740b,70606.75200000001
job_8b2a159cb680764c,79408.53257142857
job_17cc9103c1663c91,97179.69210000001
job_7707edbc2a7618a1,118942.211
job_fe533a972be7d553,79477.289
job_ef30dd82fb679b47,164723.15
job_f1b497849c162fad,84847.07399999998
job_91af6fbcded06d39,99413.17300000001
job_cefafbdd385f07b8,104265.32699999999
job_117f6275ba0a1edd,103693.936
job_90aec6d1c7745c92,102156.576
job_6f175f8707d5c2db,104773.44
job_4d8d70c1b6d38506,106640.98300000001
job_f9877d164945939f,114319.74900000003
job_5f60a5ac8899e6c0,117080.985
job_ce49ca8a117faa75,107758.36600000001
job_1340ff3d418829ff,98884.89799999999
job_f2054a45e12599f8,100796.558
job_570c033651115acd,88872.656
job_0edcec8e8fc648aa,61547.768
job_9c609f4dd9c3b15d,137932.935
job_0e0fa315a9fe1a01,143107.105
job_9f47a556dbcbc153,104474.4
job_d4059955e9673398,103032.72928571429
job_ec64a7fd8f80cb74,113773.09066666669
job_e18359b226e6895f,91412.8125
job_b28f0952bfb74496,62232.081
job_c57ce6839acb1ce5,58775.191000000006
job_d58fb804c5aacc62,80618.375
job_435115cd769634f4,116479.82
job_75e8b3ded681ddf4,106018.17800000001
job_786b1dabd6464af7,104656.275
job_a5d4d01ac5f99191,104942.788
job_c2c085bdabbd4cb1,58912.697
job_7933845c9a140bb4,105905.18400000001
job_12875ccf89548418,107458.829
job_dbc44af4a88f585d,105984.825
job_ea3ecfda783a74c6,114409.2410079365
job_0a966e36286f60ab,121478.83
job_b0445a37d3443c4a,90246.665
job_2901d6fdf1bae7ce,105372.45199999999
job_527fbc58cc0b5634,107093.32484999999
job_4d6d1a5ee8d41014,85791.431
job_99a8e4dd1200dfe9,94365.83
job_c7631614c9c780eb,117235.06800000001
job_92743f0efb0451dd,95919.84328333335
job_56ac4d363eb12e5d,104714.43
job_af0edc44a26ac32f,102675.57800000002
job_ceaf4e48e646922e,120544.46
job_4d2e476bdf95edd5,74014.14600000002
job_22f644f84efedb69,102107.597
job_97189fb7b315580e,101196.39828571427
job_711aab27c26186b9,118779.01776666666
job_6358351651358c93,105523.475
sj_148d9462ff76dc80,111941.19300000001
job_34d0f92792fa0f14,175000.0
job_f93f3ed25d448d03,99300.875
job_7ad70efd5e3875aa,141693.4406
job_32d2d50c8017361f,106415.85
job_3751c0531a1b65af,94149.95175000001
job_72063f8c076b46eb,104603.035
job_d996f083bf1bfb8d,104223.325
job_9a94aa3f1cab3383,36834.0
job_f39b599ad502afc9,101247.487
job_294f845c9e7017f1,135072.0
job_648e864cc9bc0f29,105091.401
job_5e86e2fd505ea3db,103032.29800000001
job_c6c6be46979f700f,98765.21
job_22557975cf61ff37,99269.49600000001
job_80c13b6136c792e0,106770.742
job_a3821465dc4e3e8d,136170.77166666667
job_9ce1d9ed85fde688,184520.94
job_7b3b3a6ed239a521,107570.631
job_26cd0f17901ce57f,101572.39
job_75dbe0a6aa4f971a,107733.18409285715
job_40f5b96c4f6fdc9a,191338.78066666666
sj_33916d2681a3c4eb,104318.45
job_f373b032e998fb59,101721.2425
job_218883f639997ad4,101932.82400000001
job_99220369929b5978,87054.305
job_9749eb99c21eeaa5,104000.536
job_f900091d8f83b093,100046.125
job_1708d2ffc780e911,180958.455
job_78fcc07141da3252,155841.99
job_6376d47fc8dc3d7a,254424.45
job_69118ccfe85e5453,84381.48331666666
job_dac82849f1bd4d6a,101659.435
job_1140b5a24bc5b9a0,129853.78080000001
job_0b1dfca406f0eb04,103430.37
job_b854d0b4cf741d72,75849.0461111111
job_8f0286be3c31ace3,59937.3
job_48db1b03ee6220bd,104459.725
job_082146082bdf7212,106759.835
job_0c1b12642a5ddbcb,121034.06100000002
job_ffd8e5c6dbc46f26,99092.095
job_5a9ad1bbfc7d4837,115085.6975
job_98c7b9581bfe9001,95424.395
job_0d47f7c73d6945be,95053.435
job_e0352f36aa73ee60,96023.1758
job_8e2a462d5086da1c,108206.425
job_d254363ce3c58fec,96872.415
job_f3a4e0c24bab48ac,88143.31219999999
job_7bcf5f1307d5148b,101053.009
job_2f65a18ecc56714a,142959.665
job_ec9af987c4540cef,101717.115
job_e0ac230f3e342375,77327.96574999999
job_60b8407452d45d44,110118.64
job_4a1813dcb42c3d95,82340.75
job_9c189c7b14e0b086,106348.84300000001
job_836b3226855cf916,141297.61695
job_0dc5a5fe4c2ef9d5,104624.406
job_3991d96e42428cba,104686.17
job_b68373f40b11e65d,104768.405
job_09066268072aff1b,105090.035
job_a94138e52331dab2,101352.609
job_e4e80df5955f790a,103430.4635
job_ef3e1cf29a495e2a,84504.60200000001
job_d9a709a8eaaaffaa,106124.075
job_d5589680726c17bb,72559.813
job_b704871675c9ffed,115972.48
job_bc4a8810c9d47fa7,121166.645
job_19d049b086a46a6f,70091.0931
job_c2512e7379b9d607,104595.965
job_bb6bc11b3ee22ed6,100932.42200000011
job_26cad973f1825e66,55701.72800000003
job_11288178172f7655,96838.66699999999
job_b9dcadb693898e94,106266.4621
job_89838ebfb298f0cd,105230.015
job_899c412b0d3fe48b,100688.89
job_d4b96f72cb923d86,120490.0
job_37ca901ec478c3a3,109392.745
job_4cd4341b41f55989,77062.945
job_ebb6cbc18a17dcb7,98936.165
job_addf81068719af56,103655.09
job_04396aab629c73ec,107706.231
job_06428d6de4308b58,81943.78591666667
job_c6747e0677aebaf1,105039.905
job_4ba40dcf7742a443,104267.632
job_afbdb52cebca7192,106011.23
job_904f116bbf2e0652,104844.245
job_7e11e44389ace02b,71000.55479999998
job_207c490ace105625,102979.55
job_6917567649cd5186,168580.9
job_b96babb9cd91fa86,62492.135
job_cb23c064b769e9a2,97298.45
job_a33c09a14c53eb70,101906.33775
sj_26993262f3047c9a,106560.11984999999
job_9f260511db9bfe6e,90947.55433333333
job_60803178cd48111e,103932.575
job_35bace6c246ead74,70280.083
job_a6626d6fed75b71f,119722.15995000002
job_423cb8e482b38cff,102899.98300000001
job_74c80e9baf3237e5,98187.79699999999
job_d63362e86705e65f,49781.03199999999
job_714457a615af7911,102981.915
job_41ad982c177de9b7,103307.35
job_7fa5b6f6fc8f4bfd,107274.976
job_460353810fc31233,76192.85740000001
job_15a7c00cde593cf5,87534.84
job_d19e54de998d97a5,104863.355
job_2258fa7f2299feb0,105343.12615
job_2b26388e0d6dc90a,84903.85600000007
job_1eec83ecf8b48d43,103744.77
job_610b2b35cb2fbc58,111285.39895
job_9bca471c92c083ed,102575.7375
job_2b919e228ca7fade,97553.51800000001
job_3c569a9b57e3bc95,117412.4
job_3423a1b78fc91d1c,69687.3402
job_647ca7948a8cc634,51196.3275
job_b449647bceb0e306,131474.405
job_71841ce80448530b,104840.205
job_2d8267ca53f58fa6,142884.42
job_e22a0f226d56a91f,52637.41
job_78295c783972ace2,105656.73
job_b755e2ada2797dac,117196.636
job_93ceb906fd21e6c3,129940.0
job_eccc2cd2ec263bd8,106747.61714285714
job_181a89d6383625a2,92524.37400000001
job_6f32dfb55b09f8bd,83432.22
job_35e60a84f787ea04,131890.88
job_431d8498552098fe,160147.91
job_cd460166f1162c80,106243.59
job_6d4bdc04ef204747,102170.852
job_14fc6bcce9790f64,60261.45
job_56927d32500d295e,104665.605
job_896255b5d2540195,104591.345
job_6b420f1747e71a84,86686.726
job_a2c5980543d22e3c,95421.599
job_24cf160b84753e69,101760.905
job_c14815e95eb46bed,107046.995
job_34ff0ec05c90a05f,93511.79500000001
job_5d8695c49edd065b,104974.885
job_08e3083360e5b9d2,140399.66199999998
job_5e062583cfdd5443,113885.00108225111
job_b72a58a1449faafa,98396.638125
job_960c36ba1d4a7ace,105325.73
job_afae43c1538647b8,106037.59
job_bec6f4bd045ddd5f,154986.985
job_299d9f7f05d74c6d,78089.4275169275
job_fef2642c3f53b4ff,96748.877
job_b49e1ec026056ea0,104944.185
job_25df306119d637ef,102160.68400000001
job_7ad18c9c8be9186f,104311.567
job_ef46238e3a131800,100376.55045833334
job_ec1b532f11728c1a,105597.61
job_b6c7d2c76a8c4d39,143977.025
job_0b8965a7a9b8da58,137526.0052125
job_00f0d8babeb58281,103969.20199999999
job_6b668e40dacb72cd,58915.62
job_b1594483cbbd16fb,104475.524
job_fecfa5c751a445f1,97735.36254999999
job_fe15e079537b2fb2,119709.97875
job_b9754c7f92c9375a,105792.665
job_8402faa182b59127,103183.71
job_894ce1221dd574b1,44787.224
job_693674c287432217,104175.21
job_b517a86e1f43c83c,88723.579
job_bafd4bc14a5aeebe,143290.59699999998
job_dd011bd5b94243a6,75103.4207
job_131c0da6f07dd582,114451.19415
job_e1f5e87457acb6b7,105321.005
job_443bd859dd566310,106475.401
job_5cfc426613e670af,139686.052
job_8ffe98eeffddd6a6,63566.33699999999
job_28665211ebf1ee82,105424.83233333334
job_59a7900a4498882c,118130.73359999999
job_69c09513f5291690,100966.98599999999
job_feed0f3b7aab7fdb,79731.245
job_b2391404afc22335,104407.54600000002
job_6cc8b70b3c300304,103228.01400000001
job_16a29166ef359075,134049.75408333336
job_12f9e4a7b794e01f,97642.55800000002
job_bc6bc35c02c382f6,108285.521
job_7225d39f9617f0e2,135384.97
job_5a194963a360470a,143455.356
job_bb8217566feb926c,143551.7925
sj_cf2cd6d2aa74f3ff,104920.28
job_134e50e6b8cf669b,103584.855
job_71e6f5d11f2c3d8f,102143.687
job_fff8521b035b7c06,104502.894
job_0c00d8b527fad201,87899.59019999999
job_8f6862fc08803835,106782.82199999999
job_a8e22c96c74efdf5,104390.6
job_1c5b1c0493375f94,106393.80066666666
job_d4e76129bae3288b,101260.554
job_5e8c6bb5377f39de,143576.97765
job_72b5a524b32d8df2,77772.37
job_e0831b15f0994ce4,198009.45
job_1aae665d19cfd7d8,76033.67
job_a4efd085ee63d90b,104552.13
job_1d24eca78c359b34,105474.20100000002
job_2cc2f0b7d2e86363,108803.055
job_5b9a6a3c90c0c0d7,102262.356
job_4c068b94d4cc73e3,104319.244
job_9e0b6a727c2d82ca,102428.37280000001
job_383ac0576aa1cd9d,68334.84100000001
job_d5d43d33d7c5af3d,103972.095
job_2cf581e82a93121f,102261.0959
job_2d87d888d7df75c8,112894.335
job_65b9ba188fea105b,73551.34700000001
job_ea90b3e241030ab6,104921.06133333333
job_865e18436f330bb0,92482.355
job_d3b883bee9839989,103144.93
job_21150a871f80432a,83042.849
job_ab5577c006799968,104090.653
job_e28460b030234d76,39083.992
job_08dc6e1cf1ef19d8,106321.91333333332
job_b73b5482736f507e,103512.035
job_e7ac86942137629b,68255.245
job_a80a88ecddfa52bb,99609.98
job_55708265d2e51fcf,45810.038
job_4c151b0cf88aa439,105611.013
job_3088e005562cd68e,104795.569
job_71321da56838e4bd,97774.151
job_b2eb27eeca4592e9,131543.27166666667
job_96c0ec762dfc9558,104517.205
job_894889df14bc4d74,96928.90812500002
job_e33e1ea60e62a1e8,104417.92899999999
job_d8e7928f22a0212c,105250.53199999999
job_b5745920595c81c4,101373.74333333335
job_a8c9d530fa531ff2,96823.6241111111
job_f52b7ebad41b8670,97973.43
job_3f273528bbd85a0f,83330.553
job_2fa4cdac7f93a302,143679.39995000002
job_59f4ebdce58aa8f1,120000.0
job_3f89bec8f3950ac6,62683.18104999999
job_3c104361f4dd4e02,78968.7
job_7b294e881e0374db,115219.56599999999
job_1ca3ee3ae3b3f5db,124870.41
job_8141e83a95fe16f3,104445.005
job_aa5611adb64af728,93151.867125
job_7ec01dde5e69a197,186953.2
job_956122f901effb7e,85272.88100000001
job_fe84232cc5ea1304,103018.83
job_b3b2b05a21fc2c0c,81280.47
job_99fd936d46d5e585,104412.615
job_e591a84a333023ad,99086.713
job_0cbed49b8a710afa,101565.66230000001
job_c4b2989ff973d8ae,105649.27
job_792976cb7ab0c803,104340.836
job_daa2e11e46592f6e,101749.165
job_c1fafcbcb3735edb,104486.805
job_1536de4f93479597,104672.425
job_92576b7ffca5ee6e,35192.675
job_8ee0853fceb76704,92315.859
job_aae85d92b9ee97b7,114888.138
job_b2422a0ccfd09890,98221.31600000004
job_a00668edc88b2733,128309.74400000002
job_ce415325eac9afbe,112500.0
job_5e051679f88c0283,105508.616
job_552e5e3f522c2aaf,107997.725
job_159a89cffa3ed85d,190428.225
job_47ee2ec3fab13763,103235.19
job_ebfddab7cf50320f,78842.485
job_aa2389978eaf9597,104558.07
job_5710c2a5da41b906,102630.002
job_cb0d0f1b78533adb,101833.565
job_8763e9e728280491,107072.58
job_f994728616dab6c3,102380.12326666666
job_d7911109428197e3,103214.881
job_fdc9ac8a510c798c,108536.228
job_4c9393fb458fec6a,104491.58
job_74238537805d0703,103940.729
job_1ded15afc7a278a4,103436.57800000001
job_55cd5aed77e108eb,104857.041
job_55e5a5ed8eed05c8,72164.23700000001
job_f66701052fe4668e,103706.6
job_5322541dda47a365,92597.26699999999
job_e120a31d8d7bc4e2,91384.335
job_6fe25de0a1163692,98446.019
job_bf03cdbd3b9323b8,109286.9949
job_ef460f32bcf6fc17,100189.365
job_74744ce83b18b3a5,113345.728
job_9aba8004b006503e,69317.4172
job_c4269f0388a381af,104655.756
job_d21fb9ab563330e9,86093.132
job_61b8dd42a34dad26,107573.31
job_fc8d6032d9d26bcf,101154.35
job_bf0e3bf8effd9c7e,101115.61099999999
job_fd7e4395afc9ce1c,107204.819
job_b43507c67922ae0c,112117.09199999999
job_0a1aa7d2ca99c207,92771.0855
sj_6263fea56f34cc1b,128132.148
job_e9d2cff31fc296c2,104395.421
job_a1600303cd1264fa,107370.71800000001
sj_ccd0c5ff714c437a,104618.21
job_0998cf12686c3f23,103023.125
job_f30900497e45aaad,103139.77
job_c371b3eebb4c67ce,184355.96166666664
job_df8b438e530e0b92,106781.355
job_4895e143a9ed7535,108555.341
job_5f831f0c0049a190,104485.725
job_900a1bae4d68d1dc,83208.87400000001
job_2dbf18b36ffca7ce,98254.3818
job_80daa21706de0b3f,102118.356
sj_6db64391a4e03f52,102460.21299999999
job_98ab8f6fa84e23c2,104593.421
job_1e6ec2cf7ad08c36,72457.384
job_4fdc9c1fa80d2d49,103060.163
job_47ca2f8e91948727,132918.11365
job_34604b6fffba965d,104718.935
job_68a88996cc1eded2,102752.88
job_06491571b2630fd3,103787.02400000002
job_8f7efa425633d00d,83673.9865
job_5918a43ed1ff43d2,105064.51400000001
job_20e9a9b1174b9dae,102782.355
sj_61782ab0a3cdd2d3,116608.8875
job_d946bf09010fbc7c,109467.03
job_ad030b6d9be3b5a4,104749.11099999999
job_5675b9562fb83428,76927.449
job_9a32b8b6db5c2f20,112666.0125
sj_f27ffdf755b3f162,103488.36
job_51576cfc4ab73e99,103631.411
job_684bc40904ccaa7b,106230.835
job_b4703d5dc8aba245,106002.17390000002
job_5ea57237343f8692,103235.96000000004
job_b1546b0214336c08,66411.53208333334
job_ee5e854b8575b5fb,104799.72
job_eca8a2aebcfd23c9,114164.59559523809
job_2cdecebe226b4baa,132502.12
job_d04af474288c4cf0,122983.61300000001
job_1efa1ac21ba93475,109751.98
job_ba9f1cd57eba9103,148576.715
job_2dbc3a3fcff92774,103500.54600000002
job_07040db4b748e2e7,48247.945999999996
job_53ddd686929f070b,102493.52865000001
job_a83f9aeb12e3f6b9,104974.31
job_ed4f8f552ef978ba,91149.873
job_ee3fcc8870289a86,106057.58
job_8a01a20c9439bd61,192032.76443452376
job_06488b32f1321cb4,90998.785
job_c771aaf691332214,104528.141
job_b08150569b982b16,99366.839
job_4bcd8ce8b6bf22dd,137724.4282
job_5916a75442150159,104109.645
job_c691aa4b0849999b,103693.82800000001
job_bae145815aea8da8,104968.51199999999
job_9e6c4a5e8a2df5a0,152671.185
job_49c0171ba5dd8137,106321.2
job_dea2e7d974270463,95439.53845
job_e9587654df79273a,101093.125
job_9d08d1648b14cf18,110000.0
job_97a48e1d45be4aab,101617.85
job_87883a42ff524d61,116054.11
job_e070bfe66b04565c,105936.58
job_f6f1743b97b40201,59937.3
job_f60a3045bd5379bf,70523.94404999999
job_96ddb1ff2ccfa77f,78704.35
job_c7a4b62f17cef6f1,125346.275
job_f7fce171fe8ad83c,105749.675
job_0f879b5789d4346b,98527.4615
job_8418e0bed2607a74,100174.025
job_5d54a2e98b070e4f,101586.17300000001
job_57dd4d2b56a24307,63686.955
job_01e1afe12fbaf05d,101785.70433333334
job_c1f98037fbfae7f3,101671.772
job_2e6afc758a5a9d4f,110938.134
sj_d714ce341d84b568,93304.07033333334
job_d81f7adca338c90e,104167.54
job_4f828e95b6aeedf4,101231.38
job_7f608e2e3939c5ed,105711.435
job_67de7b35ab953a75,119871.09416666666
job_b57941e9aec36a36,101484.384
job_a3fd0f1155689823,102809.99
job_a59967dfbc9a53ba,60985.180199999995
job_068166c742b1a03a,101437.54858333334
job_42501568e170e0a4,105374.79399999998
sj_445ac9e77cc7a822,104722.73799999998
job_9aff755a53e1da99,104606.834
job_54dfd8a9cb75060a,102033.222
job_0706cdf9c28fdd48,103684.589
job_e199c9d7efde57f8,119641.63475000001
job_a031904592528130,105244.98
job_94ba3065b9ceaa6a,104008.64199999999
job_2948dcf0b4709ea0,131925.0
job_fe9c634b88a211e6,104981.338
job_04b7e270cd81bc1f,140719.83483333339
job_96883464041e334b,101230.73
job_758532a199c670d5,89043.73378333334
job_00cb1d75f4a92fc8,101239.645
job_ae69fbccbbb7da67,60801.48765
job_99f08a8a871b787f,70454.511
job_6083c24604b3d08d,142783.3277875
job_057b65ecccd9c84d,105017.475
job_3fd66ce9e5428cea,73854.37
job_8cf62da063087611,105089.505
job_147488a0c340bf38,105210.0
job_063f590cdb8f16ff,75041.605
job_9afbdbc9d98a8a1b,103237.92599999999
job_6620decf4b91edbb,125436.39
job_a5f13880f215957b,102941.82899999998
job_503f6a47052737a4,77017.50200000001
job_fa336b9659b9b1ba,103828.48
job_9bfba81fbb577d6c,93488.37800000001
job_19982b6a13e0b769,92512.274
job_7e647bf851a9aa6a,111732.12
job_eb0be01716ecd47a,107260.40833333333
job_5f1dd499c89c06b7,100944.55695833334
job_fdebb0b12cb936f6,99274.013
job_49080b92fe22f22c,104491.58
job_a4f55ad3678d36d8,62625.043
job_24f4757e4c931436,103988.329
job_27d0e10421068571,125055.075
job_783436fd552cf928,98508.606
job_801675e6b04e9f80,123437.46899999998
job_20bb3fbab2d375c1,168137.64575000003
job_2eb73d1f71fa8dff,103842.75300000001
job_c9beb7ee8297f14d,104153.37439999997
job_45f8c482c2edef51,77391.59133333333
job_9205fcede2d34497,77664.81666666667
job_364311c661b08fbf,105769.189
job_bf4fcea04b324bbe,98810.675
job_c1aa89e726a27b68,107392.215
job_92e55f7cca2fd39b,54123.315
job_41279456bae05720,102029.89
job_71dd276d5a0a2d76,64049.88199999999
job_03185e4c7d16d283,106253.74
job_18f97d2ad47492d3,117729.99895
job_c3e988ed6ddd0ab2,130417.52
job_275f954368bb9039,112399.415
job_c6d4fab2a1430cdc,102666.599
job_41cb96b70d45b165,103509.36
job_a20b26e9768a76bb,107529.45
job_5408df59868577b1,87980.09199999999
job_e8d1a8e176944a27,62961.822
job_34e34c81e40d1936,150888.655
job_bf3b9efe716b6078,100068.31800000001
job_ef8823e9950ccc96,98448.588125
job_e34b6b96ee7d33e2,101237.37150000001
job_36fabd83a3037956,105373.18
job_1ce0f7d138c0e8d9,75171.345
job_73e9ea4d74347d62,104911.505
job_78a5de2a81b76deb,102682.29199999999
job_9566ce5ec8bc4e6d,90589.21
job_18d21bb8032c9141,104868.075
job_cb1aec39ff172850,66596.86616666667
job_9843cd35d32eadf3,103388.675
job_b60ed4d08a08d332,109667.711
job_db3c4fd53e01e35d,105903.99500000002
job_f7882d823f0502dd,127490.185
job_ed56eab4a86c9639,105692.43814285714
job_c55a175637cf0284,62737.988
job_3ac1dd19978a8c67,105490.194
job_c8168c373e69608a,108562.969
job_27f9e91765a13329,101373.285
job_0272939a16d4abfb,105152.055
job_5702fa59d051badc,103183.25
job_13ef7e2a2ce50554,95877.21683333335
job_e18e472ec10654fd,119497.51833333333
job_071e2da9f3328ead,68712.888
job_12ca99c5c544f8de,105443.68
job_ebee539b20236766,101552.427
job_751bd7b465c5d57b,127952.31
job_829a154c2eee9bbe,99979.09000000003
job_8123337f97b1caf9,118051.60319999998
job_d98b587dbd507d2e,102937.829
job_6ccbda4af5d51ced,107564.1805
job_bc1b7c2da4769809,88131.9039
job_4e8c012c167fffeb,113657.49885
sj_77c89d487a1fa6f1,105450.49
job_5d29f074b43d8a25,102321.155
job_7684a6b4ba736993,100009.475
job_d7690e1d4f0a67dc,105011.75
job_e7d9ebcf25812342,104021.98300000001
job_bb359dbb6135b195,101027.495
job_78e7457596404137,104199.51800000001
job_756c9dd8ebca4b89,104691.74899999998
job_80b9309315126177,102765.246
job_773ad004f543a879,124037.74
job_2d70af62b7d86766,107567.64333333334
job_e31990465121b74b,119889.39
job_f2f788f51a25ba13,103382.11
job_2633f1d30c9c4d5d,102416.775
job_3b4069c95ce0d572,92778.21673333333
job_cdab4b577dda8b70,104828.85
job_4671828574c9fc01,94244.42864999999
job_6a33f5e02dbb3dec,132039.2
job_eb84b611f2927877,68050.60771428572
job_103a3c144d251bff,103328.445
job_22aa1dce9685cd8d,115418.43100000001
job_3717928b928e78e8,100400.96099999998
job_b7cfe75dde0eb7e6,103738.6
job_8a7aa6eea8fdb7a5,127199.47099999998
job_db0bed941d57d04b,104496.555
job_05915d9a6bb1ea91,113393.715
job_c6230a689e7fadfd,94163.6082
job_4206b13f7370b5fd,104580.315
sj_5d979ed2ebfe71a2,105680.44299999998
job_ebde94bde4067105,102718.17599999999
job_995db83d967b5c67,61912.758
job_f7e4230ab11cb6a3,76165.496
job_db6cbedec358bffa,99084.02699999999
job_7ae57363ee829c91,97338.55541666668
job_afee482b56ffadc6,125900.14994999999
job_cd0d352d101b8540,101644.935
job_c341b7aa3e573f74,139605.335
job_72ff5bf5bba3abaf,106413.08695
job_d980cb38ad24f004,106944.981
job_55e35c6183912e52,104437.145
sj_91d2215c95061b8b,65501.241366666676
job_2d37c080785e2719,110219.06399999998
job_12b64a0c7e463567,72098.562
job_fa0e2b95b02bda07,108714.84
job_d666dbd05f95d86e,104304.135
job_a847574bd015ee78,79202.96999999999
job_827ec1992f2c6317,122711.805
job_8740eb69fceb958e,136454.38199999998
job_65cc8d30c4712dda,110579.082
job_b73b1eba291c754c,103783.51233333332
job_a79b64776ef051ac,98222.546
job_61eca0b4127ed3c7,104499.775
job_cc470b5bb8ef8a42,85523.99900000001
job_0a5821db1da1a02e,202537.25
sj_e8ecab6fc9748771,106951.14233333331
job_ece589e203efa727,116301.868
job_e50ac4b1fae090c7,98919.60195
job_a897107e73cd3513,100088.15199999999
job_9b8090b3d25a95c3,105541.17
job_63e8bf2494382197,103712.085
job_7876d7bbc285e2c0,112176.95
job_e4ea9c9ac2f28ddc,67761.325
job_cabcf02ce7bdc95d,192001.29
job_e18864c4c345d685,103575.005
job_d783eb10232fe250,83751.538
job_1c94d20b6c794243,97558.746
job_e82701dfe3a11b63,86656.123
job_d64ff837144f7aa3,66061.64766666666
job_f1515f5a88622e74,105058.575
job_60d9fd53f23f35ae,108155.54
job_52744f17457f6dcc,106099.847
job_91f9475cd6006b65,97982.882
job_61e388ab53a0ff0f,123092.6
job_6e7d27f8529dff00,65003.278
job_17a81bc57e969f61,101647.03
job_6263fea56f34cc1b,104560.155
job_c35b542129fb8a6a,95585.43393333335
job_23c14981e3ac40bb,125414.61115000003
job_550a39815fbe1e63,109024.72
job_963a7a40a2a96e4b,77396.34599999999
job_ae39812e5b878073,100641.263
job_2df4ee3341ad435f,99857.7952
job_32106afb358ca165,105055.18
job_8e2b471456a817ce,107999.931
job_c8da0da7da55373d,72184.65
job_b141ea0151030fa6,94929.8
job_343d018d4add37ee,89865.08190000002
job_8517b064d85a0679,104768.15199999999
job_2c194ded26b6f2a1,100159.605
job_052622a5ba055680,103830.13650000001
job_9f041203b092c6df,94912.99600000001
job_6d4f5c9e87993fc6,104846.56599999999
job_d2cd32c9a694ba7d,54228.796500000004
job_418647c49dcd4c0a,106282.049
job_70f21c32aaf10010,90983.345
job_d7b84934eb036c79,101925.78600000002
job_8acd721fec3fc181,103419.25099999999
job_7ae3e3d56370c2e0,103509.837
job_ddcd0ec3f06657aa,100136.71585000001
job_cbf7033c971cc96d,129031.385
job_a66a810a177136b0,151796.96166666667
job_fcb63fb57401ce97,96660.60166666668
job_19d9507411d6495b,111516.24000000002
job_62ee831037a4e57c,102852.03700000001
job_34e1491f6d240e61,134345.52
job_af9660c51b2af358,105847.008
job_4db25c764ac77a69,104200.19
job_446f299afe6fe223,104384.255
job_7a5556662081bed6,110540.827
